ticket_id,created_at,resolved_at,priority,category,agent_id,resolution_hours,sla_limit_hours,sla_breach,reopened,csat_score
INC-04493,2025-03-28 02:51:00,2025-03-29 17:03:48.079337,P4-Low,Network,AGT-00006,38.21,72,False,False,1
INC-04494,2025-06-25 19:40:00,2025-06-26 09:59:51.207280,P3-Medium,Software,AGT-00001,14.33,24,False,False,5
INC-04495,2025-02-03 10:17:00,2025-02-04 11:08:13.031431,P3-Medium,Access Management,AGT-00011,24.85,24,True,False,2
INC-04496,2025-03-12 13:16:00,2025-03-13 20:41:08.460129,P3-Medium,Hardware,AGT-00010,31.42,24,True,False,1
INC-04497,2025-04-22 00:36:00,2025-04-22 12:09:31.053550,P3-Medium,Hardware,AGT-00001,11.56,24,False,False,4
INC-04498,2025-06-21 12:51:00,2025-06-21 23:07:08.286623,P2-High,Hardware,AGT-00005,10.27,8,True,False,1
INC-04499,2025-05-24 10:41:00,2025-05-24 11:19:33.290369,P3-Medium,Hardware,AGT-00013,0.64,24,False,False,4
INC-04500,2025-01-06 19:16:00,2025-01-07 03:42:47.345249,P3-Medium,Software,AGT-00002,8.45,24,False,True,3
INC-04501,2025-02-20 14:02:00,2025-02-21 00:21:47.180462,P3-Medium,Access Management,AGT-00004,10.33,24,False,False,4
INC-04502,2025-02-26 08:40:00,2025-02-26 15:50:47.749744,P3-Medium,Email/Comm,AGT-00012,7.18,24,False,False,4
INC-04503,2025-04-03 15:57:00,2025-04-03 21:16:52.654374,P3-Medium,Network,AGT-00014,5.33,24,False,False,5
INC-04504,2025-01-15 09:23:00,2025-01-16 06:41:14.368670,P3-Medium,Network,AGT-00004,21.3,24,False,False,5
INC-04505,2025-03-18 09:40:00,2025-03-19 01:57:14.850305,P3-Medium,Email/Comm,AGT-00010,16.29,24,False,False,5
INC-04506,2025-05-23 13:09:00,2025-05-24 10:11:06.875451,P3-Medium,Hardware,AGT-00002,21.04,24,False,False,3
INC-04507,2025-03-09 13:46:00,2025-03-09 22:40:59.955845,P2-High,Access Management,AGT-00007,8.92,8,True,False,4
INC-04508,2025-06-09 10:29:00,2025-06-10 06:36:29.769403,P3-Medium,Software,AGT-00013,20.12,24,False,False,5
INC-04509,2025-05-07 15:18:00,2025-05-08 00:06:07.816019,P2-High,Access Management,AGT-00008,8.8,8,True,False,4
INC-04510,2025-02-28 08:09:00,2025-03-02 08:45:33.675391,P4-Low,Software,AGT-00001,48.61,72,False,False,3
INC-04511,2025-04-11 18:58:00,2025-04-11 19:35:33.647604,P1-Critical,Hardware,AGT-00015,0.63,4,False,False,4
INC-04512,2025-01-08 16:17:00,2025-01-09 18:44:45.048408,P3-Medium,Email/Comm,AGT-00003,26.46,24,True,False,2
INC-04513,2025-01-21 08:24:00,2025-01-22 22:37:03.926440,P4-Low,Hardware,AGT-00004,38.22,72,False,False,2
INC-04514,2025-02-04 15:51:00,2025-02-04 19:04:31.486636,P2-High,Network,AGT-00001,3.23,8,False,False,5
INC-04515,2025-06-23 14:37:00,2025-06-23 20:29:38.234765,P2-High,Software,AGT-00007,5.88,8,False,False,5
INC-04516,2025-04-24 16:57:00,2025-04-26 00:41:37.613811,P4-Low,Email/Comm,AGT-00014,31.74,72,False,False,4
INC-04517,2025-06-28 09:58:00,2025-06-29 00:37:38.004999,P3-Medium,Hardware,AGT-00002,14.66,24,False,False,5
INC-04518,2025-02-04 15:33:00,2025-02-07 00:25:51.882353,P4-Low,Software,AGT-00009,56.88,72,False,False,4
INC-04519,2025-03-30 08:00:00,2025-04-01 16:58:00.605226,P4-Low,Software,AGT-00001,56.97,72,False,False,1
INC-04520,2025-06-10 14:44:00,2025-06-11 01:33:02.494087,P3-Medium,Network,AGT-00003,10.82,24,False,False,5
INC-04521,2025-03-29 09:31:00,2025-03-29 23:36:54.085259,P3-Medium,Access Management,AGT-00015,14.1,24,False,False,5
INC-04522,2025-02-16 00:36:00,2025-02-17 03:11:40.790537,P3-Medium,Network,AGT-00001,26.59,24,True,False,1
INC-04523,2025-04-03 06:39:00,2025-04-04 04:37:16.323391,P3-Medium,Network,AGT-00011,21.97,24,False,False,3
INC-04524,2025-02-03 14:12:00,2025-02-05 00:48:01.873133,P3-Medium,Access Management,AGT-00002,34.6,24,True,False,2
INC-04525,2025-02-10 15:29:00,2025-02-11 02:06:49.614989,P2-High,Hardware,AGT-00003,10.63,8,True,False,5
INC-04526,2025-05-15 08:34:00,2025-05-16 11:43:15.640375,P3-Medium,Access Management,AGT-00008,27.15,24,True,False,1
INC-04527,2025-06-17 14:05:00,2025-06-17 15:43:32.856264,P2-High,Network,AGT-00001,1.64,8,False,False,5
INC-04528,2025-03-13 10:15:00,2025-03-13 19:25:24.640431,P2-High,Software,AGT-00009,9.17,8,True,False,3
INC-04529,2025-03-02 09:52:00,2025-03-03 03:26:30.524111,P3-Medium,Software,AGT-00001,17.58,24,False,False,4
INC-04530,2025-03-31 08:23:00,2025-04-01 23:21:49.310145,P4-Low,Software,AGT-00008,38.98,72,False,False,4
INC-04531,2025-05-22 13:03:00,2025-05-22 20:08:16.993291,P2-High,Network,AGT-00011,7.09,8,False,False,5
INC-04532,2025-03-28 00:50:00,2025-03-30 21:44:15.230492,P4-Low,Hardware,AGT-00001,68.9,72,False,False,2
INC-04533,2025-06-10 13:31:00,2025-06-10 21:46:10.478047,P2-High,Network,AGT-00005,8.25,8,True,False,2
INC-04534,2025-03-28 21:00:00,2025-03-30 05:25:49.886303,P4-Low,Hardware,AGT-00008,32.43,72,False,False,4
INC-04535,2025-04-23 08:15:00,2025-04-23 17:20:54.982311,P2-High,Hardware,AGT-00003,9.1,8,True,False,3
INC-04536,2025-04-20 21:06:00,2025-04-21 09:59:57.478788,P3-Medium,Network,AGT-00002,12.9,24,False,False,2
INC-04537,2025-02-27 14:17:00,2025-03-01 20:37:01.184565,P4-Low,Network,AGT-00003,54.33,72,False,False,3
INC-04538,2025-04-13 08:31:00,2025-04-13 10:54:35.879514,P1-Critical,Email/Comm,AGT-00003,2.39,4,False,False,3
INC-04539,2025-05-27 19:06:00,2025-05-28 00:50:02.285228,P2-High,Hardware,AGT-00012,5.73,8,False,False,5
INC-04540,2025-03-07 22:28:00,2025-03-10 15:47:29.494203,P4-Low,Access Management,AGT-00004,65.32,72,False,False,4
INC-04541,2025-06-28 19:23:00,2025-06-29 05:03:42.420869,P3-Medium,Software,AGT-00006,9.68,24,False,False,4
INC-04542,2025-04-12 14:59:00,2025-04-14 00:32:41.618139,P3-Medium,Email/Comm,AGT-00001,33.56,24,True,False,3
INC-04543,2025-04-25 14:41:00,2025-04-26 04:15:41.803011,P4-Low,Hardware,AGT-00001,13.58,72,False,False,4
INC-04544,2025-01-19 22:17:00,2025-01-21 12:19:47.926806,P4-Low,Hardware,AGT-00005,38.05,72,False,False,5
INC-04545,2025-06-21 14:09:00,2025-06-21 21:56:44.669813,P2-High,Access Management,AGT-00004,7.8,8,False,False,3
INC-04546,2025-03-11 12:18:00,2025-03-11 20:50:42.358497,P2-High,Email/Comm,AGT-00006,8.55,8,True,True,3
INC-04547,2025-04-25 11:50:00,2025-04-25 17:58:54.005921,P2-High,Hardware,AGT-00010,6.15,8,False,False,5
INC-04548,2025-01-13 17:49:00,2025-01-15 18:40:07.869384,P4-Low,Email/Comm,AGT-00002,48.85,72,False,False,5
INC-04549,2025-02-23 22:49:00,2025-02-24 20:06:03.842457,P3-Medium,Email/Comm,AGT-00002,21.28,24,False,False,2
INC-04550,2025-01-19 08:15:00,2025-01-20 00:24:05.199049,P3-Medium,Software,AGT-00002,16.15,24,False,True,4
INC-04551,2025-03-31 17:07:00,2025-04-01 22:15:43.620229,P3-Medium,Software,AGT-00012,29.15,24,True,False,1
INC-04552,2025-01-06 00:34:00,2025-01-07 01:16:53.254490,P3-Medium,Hardware,AGT-00004,24.71,24,True,False,4
INC-04553,2025-05-18 09:41:00,2025-05-21 05:08:23.353272,P4-Low,Hardware,AGT-00005,67.46,72,False,False,4
INC-04554,2025-01-19 17:15:00,2025-01-19 20:22:06.425286,P2-High,Hardware,AGT-00013,3.12,8,False,False,4
INC-04555,2025-04-22 16:34:00,2025-04-23 09:55:53.613377,P3-Medium,Network,AGT-00006,17.36,24,False,False,5
INC-04556,2025-04-23 17:01:00,2025-04-24 08:36:46.580677,P3-Medium,Access Management,AGT-00012,15.6,24,False,False,5
INC-04557,2025-04-07 07:17:00,2025-04-07 17:14:18.680380,P3-Medium,Network,AGT-00003,9.96,24,False,False,3
INC-04558,2025-06-01 07:55:00,2025-06-02 04:47:52.728498,P3-Medium,Email/Comm,AGT-00010,20.88,24,False,False,5
INC-04559,2025-04-23 07:46:00,2025-04-24 23:00:49.505440,P4-Low,Hardware,AGT-00004,39.25,72,False,False,5
INC-04560,2025-04-22 09:05:00,2025-04-23 08:19:35.630300,P3-Medium,Software,AGT-00008,23.24,24,False,False,5
INC-04561,2025-03-25 09:23:00,2025-03-25 18:49:18.482989,P3-Medium,Access Management,AGT-00011,9.44,24,False,False,4
INC-04562,2025-05-08 10:17:00,2025-05-08 22:47:59.911722,P2-High,Network,AGT-00009,12.52,8,True,False,2
INC-04563,2025-06-04 12:30:00,2025-06-05 20:34:24.048581,P4-Low,Software,AGT-00003,32.07,72,False,False,3
INC-04564,2025-02-11 08:45:00,2025-02-12 04:30:15.907311,P3-Medium,Software,AGT-00001,19.75,24,False,False,5
INC-04565,2025-02-10 08:36:00,2025-02-13 02:26:13.870348,P4-Low,Software,AGT-00011,65.84,72,False,False,1
INC-04566,2025-02-05 14:00:00,2025-02-06 03:26:05.555610,P3-Medium,Network,AGT-00012,13.43,24,False,False,3
INC-04567,2025-04-27 20:30:00,2025-04-28 21:19:11.096931,P3-Medium,Email/Comm,AGT-00004,24.82,24,True,False,3
INC-04568,2025-06-16 15:24:00,2025-06-16 23:33:59.512383,P3-Medium,Network,AGT-00014,8.17,24,False,True,3
INC-04569,2025-01-26 11:52:00,2025-01-27 17:29:00.989736,P3-Medium,Access Management,AGT-00006,29.62,24,True,False,2
INC-04570,2025-06-20 21:48:00,2025-06-21 15:54:47.498831,P3-Medium,Software,AGT-00010,18.11,24,False,False,5
INC-04571,2025-03-06 12:25:00,2025-03-08 02:29:18.378626,P4-Low,Access Management,AGT-00004,38.07,72,False,True,4
INC-04572,2025-06-14 08:27:00,2025-06-14 10:51:05.891239,P1-Critical,Software,AGT-00014,2.4,4,False,False,5
INC-04573,2025-03-15 13:34:00,2025-03-18 07:44:42.187396,P4-Low,Network,AGT-00004,66.18,72,False,False,4
INC-04574,2025-04-30 11:47:00,2025-05-01 01:06:27.687595,P3-Medium,Software,AGT-00015,13.32,24,False,False,3
INC-04575,2025-06-27 05:56:00,2025-06-27 17:56:18.498545,P3-Medium,Software,AGT-00006,12.01,24,False,False,4
INC-04576,2025-05-15 11:43:00,2025-05-16 03:56:39.745990,P3-Medium,Access Management,AGT-00003,16.23,24,False,False,2
INC-04577,2025-04-21 09:02:00,2025-04-22 11:29:38.727881,P4-Low,Network,AGT-00004,26.46,72,False,False,5
INC-04578,2025-05-20 15:36:00,2025-05-21 04:28:18.853240,P2-High,Hardware,AGT-00002,12.87,8,True,False,1
INC-04579,2025-01-29 17:32:00,2025-01-31 08:12:19.589433,P4-Low,Access Management,AGT-00001,38.67,72,False,False,1
INC-04580,2025-05-14 12:23:00,2025-05-15 13:02:10.563442,P3-Medium,Software,AGT-00003,24.65,24,True,False,2
INC-04581,2025-03-12 09:38:00,2025-03-12 16:51:59.323054,P2-High,Software,AGT-00003,7.23,8,False,False,3
INC-04582,2025-01-19 20:36:00,2025-01-20 06:43:25.419346,P3-Medium,Email/Comm,AGT-00002,10.12,24,False,False,3
INC-04583,2025-03-03 10:25:00,2025-03-04 04:22:08.504375,P3-Medium,Access Management,AGT-00001,17.95,24,False,False,5
INC-04584,2025-02-22 17:34:00,2025-02-23 17:50:19.280044,P3-Medium,Access Management,AGT-00008,24.27,24,True,False,2
INC-04585,2025-03-06 06:41:00,2025-03-06 23:10:38.073550,P3-Medium,Access Management,AGT-00005,16.49,24,False,False,2
INC-04586,2025-02-01 14:47:00,2025-02-04 16:38:44.132101,P4-Low,Software,AGT-00001,73.86,72,True,False,1
INC-04587,2025-04-19 20:19:00,2025-04-22 18:44:49.108280,P4-Low,Access Management,AGT-00002,70.43,72,False,False,4
INC-04588,2025-06-25 20:18:00,2025-06-28 16:40:41.869535,P4-Low,Software,AGT-00004,68.38,72,False,False,4
INC-04589,2025-04-28 09:30:00,2025-04-28 23:49:21.884959,P3-Medium,Network,AGT-00015,14.32,24,False,False,5
INC-04590,2025-01-02 08:59:00,2025-01-03 13:23:11.343760,P4-Low,Network,AGT-00011,28.4,72,False,False,4
INC-04591,2025-06-08 10:46:00,2025-06-08 15:07:08.796172,P2-High,Access Management,AGT-00008,4.35,8,False,False,5
INC-04592,2025-04-27 08:58:00,2025-04-29 14:53:29.347728,P4-Low,Network,AGT-00014,53.92,72,False,False,5
INC-04593,2025-06-12 10:22:00,2025-06-14 23:16:56.643374,P4-Low,Software,AGT-00006,60.92,72,False,False,4
INC-04594,2025-04-17 15:09:00,2025-04-17 21:43:06.858857,P4-Low,Access Management,AGT-00008,6.57,72,False,True,4
INC-04595,2025-06-04 09:43:00,2025-06-05 03:39:06.339794,P3-Medium,Hardware,AGT-00010,17.94,24,False,False,4
INC-04596,2025-03-24 09:34:00,2025-03-25 04:49:52.969689,P3-Medium,Access Management,AGT-00004,19.26,24,False,False,3
INC-04597,2025-06-02 16:53:00,2025-06-02 22:24:42.942370,P2-High,Software,AGT-00003,5.53,8,False,False,4
INC-04598,2025-05-16 10:48:00,2025-05-19 14:37:31.716409,P4-Low,Network,AGT-00012,75.83,72,True,False,1
INC-04599,2025-06-03 09:55:00,2025-06-04 07:17:27.266138,P3-Medium,Network,AGT-00014,21.37,24,False,False,3
INC-04600,2025-05-25 14:29:00,2025-05-26 01:34:08.418042,P2-High,Software,AGT-00014,11.09,8,True,True,2
INC-04601,2025-01-07 19:00:00,2025-01-07 21:34:05.084253,P1-Critical,Email/Comm,AGT-00002,2.57,4,False,False,2
INC-04602,2025-06-26 09:59:00,2025-06-27 11:28:59.351784,P3-Medium,Hardware,AGT-00003,25.5,24,True,False,4
INC-04603,2025-04-01 10:28:00,2025-04-02 17:32:49.912162,P3-Medium,Software,AGT-00005,31.08,24,True,False,2
INC-04604,2025-03-24 10:59:00,2025-03-25 15:28:36.771339,P3-Medium,Software,AGT-00002,28.49,24,True,False,2
INC-04605,2025-01-28 10:43:00,2025-01-28 13:23:39.015923,P2-High,Email/Comm,AGT-00004,2.68,8,False,False,3
INC-04606,2025-03-10 08:45:00,2025-03-12 05:40:35.322417,P4-Low,Access Management,AGT-00002,44.93,72,False,False,2
INC-04607,2025-02-23 19:53:00,2025-02-24 01:10:30.924711,P2-High,Network,AGT-00007,5.29,8,False,False,4
INC-04608,2025-05-19 22:41:00,2025-05-20 20:35:50.530610,P3-Medium,Software,AGT-00005,21.91,24,False,False,4
INC-04609,2025-02-25 15:53:00,2025-02-28 07:36:37.455961,P4-Low,Access Management,AGT-00005,63.73,72,False,False,5
INC-04610,2025-04-26 20:44:00,2025-04-27 08:01:19.890988,P3-Medium,Software,AGT-00001,11.29,24,False,False,2
INC-04611,2025-04-03 10:42:00,2025-04-04 05:14:33.749201,P3-Medium,Software,AGT-00006,18.54,24,False,False,5
INC-04612,2025-04-18 21:11:00,2025-04-19 06:47:05.232085,P4-Low,Network,AGT-00009,9.6,72,False,False,1
INC-04613,2025-06-22 10:05:00,2025-06-25 16:55:20.040418,P4-Low,Software,AGT-00007,78.84,72,True,True,3
INC-04614,2025-02-25 11:18:00,2025-02-27 03:03:09.054671,P4-Low,Network,AGT-00003,39.75,72,False,False,5
INC-04615,2025-05-31 07:09:00,2025-06-01 01:35:48.881468,P3-Medium,Software,AGT-00010,18.45,24,False,False,5
INC-04616,2025-06-11 08:58:00,2025-06-13 04:46:25.220593,P4-Low,Network,AGT-00001,43.81,72,False,False,4
INC-04617,2025-05-11 05:40:00,2025-05-12 08:50:05.594160,P3-Medium,Hardware,AGT-00002,27.17,24,True,False,4
INC-04618,2025-01-28 06:58:00,2025-01-28 07:28:00.000000,P3-Medium,Software,AGT-00008,0.5,24,False,False,4
INC-04619,2025-01-12 19:42:00,2025-01-13 13:34:01.622141,P3-Medium,Network,AGT-00001,17.87,24,False,False,4
INC-04620,2025-06-15 21:59:00,2025-06-16 04:06:46.683656,P2-High,Software,AGT-00012,6.13,8,False,False,3
INC-04621,2025-02-12 13:19:00,2025-02-13 03:41:15.272037,P3-Medium,Software,AGT-00002,14.37,24,False,False,4
INC-04622,2025-02-25 09:45:00,2025-02-25 22:17:30.454475,P2-High,Hardware,AGT-00004,12.54,8,True,False,2
INC-04623,2025-05-16 10:52:00,2025-05-16 21:46:04.911585,P3-Medium,Email/Comm,AGT-00008,10.9,24,False,False,3
INC-04624,2025-04-30 10:13:00,2025-05-01 10:23:27.729904,P3-Medium,Access Management,AGT-00003,24.17,24,True,False,5
INC-04625,2025-05-08 11:43:00,2025-05-08 19:27:48.785138,P2-High,Email/Comm,AGT-00004,7.75,8,False,False,5
INC-04626,2025-04-16 00:50:00,2025-04-17 04:55:31.754473,P3-Medium,Email/Comm,AGT-00004,28.09,24,True,False,4
INC-04627,2025-03-22 08:36:00,2025-03-23 21:15:22.385896,P4-Low,Hardware,AGT-00002,36.66,72,False,False,5
INC-04628,2025-05-25 08:56:00,2025-05-25 21:04:10.495705,P3-Medium,Software,AGT-00001,12.14,24,False,False,2
INC-04629,2025-06-12 11:46:00,2025-06-13 14:32:06.813335,P3-Medium,Software,AGT-00013,26.77,24,True,False,3
INC-04630,2025-01-18 10:59:00,2025-01-18 18:58:19.048485,P2-High,Software,AGT-00001,7.99,8,False,False,3
INC-04631,2025-01-20 09:31:00,2025-01-20 10:36:33.789432,P2-High,Access Management,AGT-00001,1.09,8,False,False,4
INC-04632,2025-04-03 14:09:00,2025-04-03 18:45:44.756818,P2-High,Network,AGT-00010,4.61,8,False,False,5
INC-04633,2025-04-05 03:45:00,2025-04-05 11:36:08.421438,P2-High,Network,AGT-00007,7.85,8,False,False,4
INC-04634,2025-05-23 09:29:00,2025-05-26 04:14:19.023951,P4-Low,Software,AGT-00013,66.76,72,False,False,4
INC-04635,2025-01-14 20:29:00,2025-01-15 09:02:58.157188,P3-Medium,Access Management,AGT-00002,12.57,24,False,False,3
INC-04636,2025-04-28 15:01:00,2025-04-28 15:31:00.000000,P4-Low,Hardware,AGT-00005,0.5,72,False,False,5
INC-04637,2025-04-11 11:19:00,2025-04-12 09:30:08.827749,P3-Medium,Hardware,AGT-00004,22.19,24,False,False,3
INC-04638,2025-05-25 14:13:00,2025-05-26 15:48:36.910324,P4-Low,Access Management,AGT-00008,25.59,72,False,False,4
INC-04639,2025-01-05 13:21:00,2025-01-05 23:00:11.606535,P4-Low,Access Management,AGT-00013,9.65,72,False,False,3
INC-04640,2025-02-17 11:36:00,2025-02-17 12:06:00.000000,P3-Medium,Network,AGT-00005,0.5,24,False,False,2
INC-04641,2025-02-10 12:40:00,2025-02-13 06:56:46.621934,P4-Low,Access Management,AGT-00003,66.28,72,False,False,5
INC-04642,2025-06-05 15:30:00,2025-06-07 20:04:20.456429,P4-Low,Email/Comm,AGT-00011,52.57,72,False,False,5
INC-04643,2025-06-24 09:40:00,2025-06-25 01:51:41.096235,P3-Medium,Network,AGT-00010,16.19,24,False,False,5
INC-04644,2025-01-26 20:19:00,2025-01-28 01:25:43.901653,P3-Medium,Software,AGT-00001,29.11,24,True,False,3
INC-04645,2025-05-12 11:32:00,2025-05-12 20:15:50.291006,P2-High,Network,AGT-00004,8.73,8,True,False,2
INC-04646,2025-05-01 21:39:00,2025-05-03 04:34:49.441230,P3-Medium,Software,AGT-00006,30.93,24,True,False,2
INC-04647,2025-01-05 16:43:00,2025-01-05 23:34:29.218402,P3-Medium,Access Management,AGT-00003,6.86,24,False,False,5
INC-04648,2025-04-20 14:20:00,2025-04-21 08:03:24.942030,P3-Medium,Software,AGT-00001,17.72,24,False,False,2
INC-04649,2025-05-19 09:41:00,2025-05-19 14:44:58.654801,P3-Medium,Hardware,AGT-00012,5.07,24,False,False,2
INC-04650,2025-02-18 09:26:00,2025-02-18 15:07:49.782619,P2-High,Network,AGT-00004,5.7,8,False,False,5
INC-04651,2025-05-07 14:50:00,2025-05-08 06:50:39.863412,P3-Medium,Access Management,AGT-00002,16.01,24,False,False,5
INC-04652,2025-02-10 08:51:00,2025-02-11 07:51:46.472753,P3-Medium,Network,AGT-00010,23.01,24,False,True,4
INC-04653,2025-01-02 14:15:00,2025-01-02 20:54:34.104902,P2-High,Access Management,AGT-00002,6.66,8,False,False,4
INC-04654,2025-04-12 14:43:00,2025-04-12 23:23:54.929942,P2-High,Email/Comm,AGT-00003,8.68,8,True,False,1
INC-04655,2025-02-12 12:11:00,2025-02-15 04:15:07.689586,P4-Low,Software,AGT-00002,64.07,72,False,False,4
INC-04656,2025-01-29 08:22:00,2025-02-02 05:27:54.864772,P4-Low,Software,AGT-00001,93.1,72,True,False,4
INC-04657,2025-05-05 14:25:00,2025-05-07 10:06:38.640819,P4-Low,Network,AGT-00010,43.69,72,False,False,4
INC-04658,2025-06-17 13:48:00,2025-06-17 14:55:04.636555,P1-Critical,Software,AGT-00008,1.12,4,False,False,5
INC-04659,2025-02-24 17:11:00,2025-02-25 13:09:07.208121,P3-Medium,Hardware,AGT-00014,19.97,24,False,False,5
INC-04660,2025-05-11 19:30:00,2025-05-12 07:04:54.335218,P3-Medium,Hardware,AGT-00002,11.58,24,False,False,5
INC-04661,2025-06-08 08:29:00,2025-06-09 14:20:20.470131,P3-Medium,Access Management,AGT-00003,29.86,24,True,False,1
INC-04662,2025-05-04 08:11:00,2025-05-04 23:55:03.320478,P3-Medium,Software,AGT-00001,15.73,24,False,False,5
INC-04663,2025-05-14 00:55:00,2025-05-14 05:26:13.737765,P2-High,Software,AGT-00008,4.52,8,False,False,5
INC-04664,2025-02-15 18:10:00,2025-02-16 08:23:46.107231,P3-Medium,Access Management,AGT-00007,14.23,24,False,False,4
INC-04665,2025-02-24 08:44:00,2025-02-24 13:10:12.605449,P1-Critical,Software,AGT-00007,4.44,4,True,False,1
INC-04666,2025-04-26 11:23:00,2025-04-27 04:07:16.886883,P3-Medium,Access Management,AGT-00002,16.74,24,False,False,5
INC-04667,2025-04-22 12:22:00,2025-04-24 01:31:59.988951,P4-Low,Network,AGT-00001,37.17,72,False,False,3
INC-04668,2025-04-09 12:01:00,2025-04-12 23:19:25.338069,P4-Low,Access Management,AGT-00002,83.31,72,True,False,3
INC-04669,2025-04-21 23:29:00,2025-04-22 10:38:02.308589,P3-Medium,Software,AGT-00001,11.15,24,False,False,5
INC-04670,2025-02-15 10:21:00,2025-02-16 04:38:04.302932,P3-Medium,Network,AGT-00007,18.28,24,False,False,4
INC-04671,2025-01-05 08:02:00,2025-01-06 07:15:06.417166,P3-Medium,Network,AGT-00005,23.22,24,False,False,3
INC-04672,2025-02-23 14:01:00,2025-02-23 18:57:57.548820,P3-Medium,Access Management,AGT-00014,4.95,24,False,False,4
INC-04673,2025-03-13 16:03:00,2025-03-14 13:53:31.502440,P3-Medium,Network,AGT-00007,21.84,24,False,False,1
INC-04674,2025-05-09 10:35:00,2025-05-09 20:08:32.898946,P3-Medium,Hardware,AGT-00006,9.56,24,False,False,5
INC-04675,2025-03-06 11:39:00,2025-03-07 12:13:56.144088,P3-Medium,Hardware,AGT-00005,24.58,24,True,False,3
INC-04676,2025-06-16 12:17:00,2025-06-16 22:34:55.650857,P3-Medium,Access Management,AGT-00015,10.3,24,False,False,5
INC-04677,2025-01-02 07:57:00,2025-01-03 07:29:31.748117,P3-Medium,Software,AGT-00003,23.54,24,False,False,3
INC-04678,2025-02-05 13:36:00,2025-02-06 16:26:47.992309,P3-Medium,Email/Comm,AGT-00003,26.85,24,True,True,3
INC-04679,2025-01-28 07:10:00,2025-01-29 08:03:29.371938,P3-Medium,Hardware,AGT-00001,24.89,24,True,False,1
INC-04680,2025-05-17 03:56:00,2025-05-17 07:26:09.479867,P1-Critical,Access Management,AGT-00012,3.5,4,False,False,1
INC-04681,2025-01-17 06:30:00,2025-01-17 09:02:14.633211,P1-Critical,Hardware,AGT-00004,2.54,4,False,False,5
INC-04682,2025-01-23 12:42:00,2025-01-25 03:10:17.790504,P4-Low,Software,AGT-00001,38.47,72,False,False,4
INC-04683,2025-05-11 13:12:00,2025-05-14 20:37:14.497739,P4-Low,Access Management,AGT-00006,79.42,72,True,False,1
INC-04684,2025-01-15 12:42:00,2025-01-17 00:42:36.344148,P4-Low,Access Management,AGT-00003,36.01,72,False,False,3
INC-04685,2025-05-19 22:33:00,2025-05-20 08:15:12.497081,P3-Medium,Software,AGT-00014,9.7,24,False,False,2
INC-04686,2025-03-12 17:21:00,2025-03-13 02:10:43.648581,P2-High,Email/Comm,AGT-00014,8.83,8,True,False,2
INC-04687,2025-01-19 13:21:00,2025-01-20 00:58:51.260068,P3-Medium,Software,AGT-00004,11.63,24,False,False,4
INC-04688,2025-02-09 17:28:00,2025-02-10 03:51:58.171273,P3-Medium,Network,AGT-00001,10.4,24,False,False,3
INC-04689,2025-01-11 08:09:00,2025-01-12 05:16:40.493124,P4-Low,Software,AGT-00014,21.13,72,False,False,4
INC-04690,2025-03-20 12:55:00,2025-03-21 03:03:12.196624,P3-Medium,Email/Comm,AGT-00014,14.14,24,False,False,4
INC-04691,2025-01-16 14:22:00,2025-01-16 20:34:37.790699,P2-High,Access Management,AGT-00008,6.21,8,False,False,4
INC-04692,2025-05-02 17:23:00,2025-05-03 00:44:02.955769,P2-High,Hardware,AGT-00006,7.35,8,False,False,4
INC-04693,2025-02-18 09:46:00,2025-02-21 06:47:34.049590,P4-Low,Email/Comm,AGT-00007,69.03,72,False,False,4
INC-04694,2025-03-07 03:52:00,2025-03-08 02:04:54.660202,P3-Medium,Network,AGT-00008,22.22,24,False,False,4
INC-04695,2025-05-16 10:24:00,2025-05-17 02:52:22.880077,P3-Medium,Software,AGT-00008,16.47,24,False,False,3
INC-04696,2025-03-01 10:48:00,2025-03-01 16:36:22.734478,P2-High,Software,AGT-00007,5.81,8,False,False,4
INC-04697,2025-05-22 11:29:00,2025-05-22 19:46:07.984108,P2-High,Hardware,AGT-00001,8.29,8,True,False,3
INC-04698,2025-02-27 17:54:00,2025-02-28 04:51:14.384053,P2-High,Hardware,AGT-00015,10.95,8,True,False,1
INC-04699,2025-04-16 11:15:00,2025-04-17 06:15:37.848945,P3-Medium,Network,AGT-00012,19.01,24,False,False,2
INC-04700,2025-04-12 15:16:00,2025-04-13 05:30:49.031399,P3-Medium,Access Management,AGT-00001,14.25,24,False,False,5
INC-04701,2025-02-13 17:33:00,2025-02-13 20:34:29.888386,P2-High,Access Management,AGT-00002,3.02,8,False,False,3
INC-04702,2025-03-12 09:23:00,2025-03-12 10:49:30.413668,P2-High,Software,AGT-00001,1.44,8,False,False,2
INC-04703,2025-03-11 18:59:00,2025-03-14 10:18:31.416387,P4-Low,Software,AGT-00003,63.33,72,False,False,2
INC-04704,2025-03-17 23:21:00,2025-03-18 21:58:25.781481,P3-Medium,Hardware,AGT-00006,22.62,24,False,False,3
INC-04705,2025-03-18 08:40:00,2025-03-20 22:12:50.173808,P4-Low,Network,AGT-00006,61.55,72,False,False,4
INC-04706,2025-06-09 07:58:00,2025-06-10 00:56:14.607945,P3-Medium,Access Management,AGT-00001,16.97,24,False,False,5
INC-04707,2025-04-10 10:37:00,2025-04-11 15:52:19.720682,P3-Medium,Network,AGT-00003,29.26,24,True,False,2
